Paracoccus_aminophilus_JCM_7686	76	0.951	0.994	0.488	1.0	0.654
Paracoccus_sp._SCN_68-21	76	0.981	1.0	0.235	1.0	0.38
Listeria_innocua_Clip11262	76	0.975	0.939	0.804	0.994	0.866
Deinococcus_radiodurans_R1	76	0.983	0.0	0.0	0.993	
Brucella_melitensis_16M	76	0.979	0.636	0.269	0.996	0.378
Paracoccus_yeei_TT13	76	0.971	0.884	0.726	0.992	0.798
Clostridium_perfringens_str._13	76	0.993	1.0	0.558	1.0	0.716
Listeria_monocytogenes_EGD-e	76	0.999	1.0	0.95	1.0	0.974
Staphylococcus_aureus_strain_Sa_Newman_UoM	76	0.995	0.952	0.985	0.996	0.969
Staphylococcus_aureus_subsp._aureus_Mu50	76	0.992	0.885	0.956	0.993	0.919
Clostridium_tetani_E88	76	0.989	1.0	0.819	1.0	0.901
Staphylococcus_aureus_subsp._aureus_MW2	76	0.982	0.729	0.984	0.982	0.837
Xylella_fastidiosa_9a5c	76	0.945	0.721	0.64	0.975	0.678
Lactococcus_lactis_subsp._lactis_Il1403	76	0.986	0.92	0.932	0.992	0.926
Xylella_fastidiosa_Temecula1	76	0.968	0.816	0.737	0.987	0.774
Neisseria_meningitidis_MC58	76	0.979	0.495	0.92	0.981	0.643
Pasteurella_multocida_subsp._multocida_str._Pm70	76	0.992		0.0	1.0	
Bifidobacterium_longum_NCC2705	76	0.971	1.0	0.282	1.0	0.44
Streptococcus_pyogenes_MGAS315	76	0.991	0.997	0.954	0.999	0.975
Streptococcus_pyogenes_M1_GAS	76	0.995	1.0	0.944	1.0	0.971
Streptococcus_pyogenes_MGAS8232	76	0.991	1.0	0.943	1.0	0.971
Neisseria_meningitidis_Z2491	76	0.993	0.89	0.963	0.994	0.925
Haemophilus_influenzae_Rd_KW20	76	0.994	0.933	0.921	0.997	0.927
Achromobacter_denitrificans_strain_PR1	76	0.996	0.816	1.0	0.995	0.899
Mesorhizobium_loti_MAFF303099	77	0.991	0.819	0.787	0.996	0.802
Escherichia_coli_O157-H7_EDL933	77	0.973	0.868	0.923	0.98	0.895
Escherichia_coli_CFT073	77	0.993	0.893	0.974	0.994	0.932
Escherichia_coli_O157-H7	77	0.975	0.876	0.941	0.98	0.907
Ralstonia_solanacearum_GMI1000	77	0.976	0.23	0.949	0.976	0.37
Pseudomonas_putida_KT2440	77	0.993	0.995	0.83	1.0	0.905
Pseudomonas_aeruginosa_PAO1	77	1.0	1.0	0.978	1.0	0.989
Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18	77	0.99	0.919	0.895	0.995	0.907
Xanthomonas_axonopodis_pv._citri_str._306	77	0.993	0.741	0.672	0.997	0.705
Yersinia_pestis_KIM	77	0.98	0.677	0.662	0.99	0.669
Shigella_flexneri_2a_str._301	77	0.962	0.249	0.983	0.962	0.397
Bacteroides_uniformis_ATCC_8492_strain_81A2	77	0.935	0.689	0.291	0.989	0.409
Yersinia_pestis_CO92	77	0.977	0.654	0.594	0.99	0.623
Paracoccus_denitrificans_PD1222	77	0.987	0.872	0.764	0.996	0.815
Shewanella_oneidensis_MR-1	77	0.997	0.988	0.928	1.0	0.957
Escherichia_coli_K12	77	0.986	0.592	0.944	0.987	0.727
Enterococcus_faecalis_strain_V583	77	0.992	1.0	0.542	1.0	0.703
Bacillus_halodurans_C-125	77	0.995	0.783	0.783	0.998	0.783
Mycobacterium_tuberculosis_H37Rv	77	0.997	0.732	0.968	0.997	0.833
Bacillus_subtilis_subsp._subtilis_str._168	77	0.998	0.982	0.982	0.999	0.982
Mycobacterium_tuberculosis_CDC1551	77	0.999	0.844	0.964	0.999	0.9
Paracoccus_sanguinis_5503	77	0.976	0.985	0.713	0.999	0.827
Caulobacter_crescentus_CB15	77	0.998	1.0	0.579	1.0	0.733
Vibrio_cholerae_O1_biovar_eltor_str._N16961	77	0.978	0.277	0.939	0.978	0.428
Paracoccus_aminophilus_JCM_7686	77	0.946	1.0	0.439	1.0	0.611
Paracoccus_sp._SCN_68-21	77	0.991	1.0	0.63	1.0	0.773
Listeria_innocua_Clip11262	77	0.975	0.939	0.804	0.994	0.866
Deinococcus_radiodurans_R1	77	0.98	0.0	0.0	0.989	
Brucella_melitensis_16M	77	0.977		0.0	1.0	
Paracoccus_yeei_TT13	77	0.976	0.948	0.737	0.997	0.83
Clostridium_perfringens_str._13	77	0.992	1.0	0.512	1.0	0.677
Listeria_monocytogenes_EGD-e	77	0.999	1.0	0.95	1.0	0.974
Staphylococcus_aureus_strain_Sa_Newman_UoM	77	0.995	0.952	0.985	0.996	0.969
Staphylococcus_aureus_subsp._aureus_Mu50	77	0.992	0.885	0.956	0.993	0.919
Clostridium_tetani_E88	77	0.989	1.0	0.819	1.0	0.901
Staphylococcus_aureus_subsp._aureus_MW2	77	0.982	0.729	0.984	0.982	0.837
Xylella_fastidiosa_9a5c	77	0.965	0.861	0.742	0.988	0.797
Lactococcus_lactis_subsp._lactis_Il1403	77	0.986	0.92	0.932	0.992	0.926
Xylella_fastidiosa_Temecula1	77	0.967	0.803	0.737	0.986	0.768
Neisseria_meningitidis_MC58	77	0.979	0.483	0.56	0.988	0.519
Pasteurella_multocida_subsp._multocida_str._Pm70	77	0.992		0.0	1.0	
Bifidobacterium_longum_NCC2705	77	0.972	1.0	0.308	1.0	0.471
Streptococcus_pyogenes_MGAS315	77	0.991	0.997	0.954	0.999	0.975
Streptococcus_pyogenes_M1_GAS	77	0.995	1.0	0.944	1.0	0.971
Streptococcus_pyogenes_MGAS8232	77	0.991	1.0	0.943	1.0	0.971
Neisseria_meningitidis_Z2491	77	0.994	0.936	0.936	0.997	0.936
Haemophilus_influenzae_Rd_KW20	77	0.994	0.933	0.921	0.997	0.927
Achromobacter_denitrificans_strain_PR1	77	0.997	1.0	0.837	1.0	0.911
Mesorhizobium_loti_MAFF303099	78	0.974	0.184	0.039	0.996	0.065
Escherichia_coli_O157-H7_EDL933	78	0.97	0.851	0.92	0.977	0.884
Escherichia_coli_CFT073	78	0.993	0.92	0.951	0.995	0.936
Escherichia_coli_O157-H7	78	0.978	0.9	0.937	0.984	0.918
Ralstonia_solanacearum_GMI1000	78	0.978	0.244	0.974	0.978	0.39
Pseudomonas_putida_KT2440	78	0.994	0.962	0.895	0.999	0.928
Pseudomonas_aeruginosa_PAO1	78	0.996	0.714	0.87	0.997	0.784
Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18	78	0.991	0.921	0.918	0.995	0.919
Xanthomonas_axonopodis_pv._citri_str._306	78	0.996	0.792	0.953	0.997	0.865
Yersinia_pestis_KIM	78	0.985	0.71	0.827	0.99	0.764
Shigella_flexneri_2a_str._301	78	0.961	0.242	0.967	0.961	0.387
Bacteroides_uniformis_ATCC_8492_strain_81A2	78	0.924	0.543	0.16	0.989	0.247
Yersinia_pestis_CO92	78	0.982	0.704	0.748	0.99	0.725
Paracoccus_denitrificans_PD1222	78	0.979	0.732	0.696	0.99	0.713
Shewanella_oneidensis_MR-1	78	0.992	0.986	0.8	1.0	0.883
Escherichia_coli_K12	78	0.986	0.594	0.955	0.987	0.733
Enterococcus_faecalis_strain_V583	78	0.992	1.0	0.556	1.0	0.714
Bacillus_halodurans_C-125	78	0.992	0.587	0.804	0.994	0.679
Mycobacterium_tuberculosis_H37Rv	78	0.988	0.368	0.806	0.99	0.505
Bacillus_subtilis_subsp._subtilis_str._168	78	0.998	0.982	0.982	0.999	0.982
Mycobacterium_tuberculosis_CDC1551	78	0.997	0.742	0.821	0.998	0.78
Paracoccus_sanguinis_5503	78	0.965	0.899	0.642	0.994	0.749
Caulobacter_crescentus_CB15	78	1.0	0.95	1.0	1.0	0.974
Vibrio_cholerae_O1_biovar_eltor_str._N16961	78	0.986	0.393	1.0	0.986	0.564
Paracoccus_aminophilus_JCM_7686	78	0.93	0.855	0.321	0.994	0.467
Paracoccus_sp._SCN_68-21	78	0.989	1.0	0.58	1.0	0.734
Listeria_innocua_Clip11262	78	0.987	0.946	0.918	0.994	0.932
Deinococcus_radiodurans_R1	78	0.98	0.0	0.0	0.99	
Brucella_melitensis_16M	78	0.968	0.0	0.0	0.991	
Paracoccus_yeei_TT13	78	0.951	0.764	0.555	0.985	0.643
Clostridium_perfringens_str._13	78	0.995	1.0	0.674	1.0	0.806
Listeria_monocytogenes_EGD-e	78	0.999	1.0	0.95	1.0	0.974
Staphylococcus_aureus_strain_Sa_Newman_UoM	78	0.995	0.952	0.985	0.996	0.969
Staphylococcus_aureus_subsp._aureus_Mu50	78	0.992	0.885	0.956	0.993	0.919
Clostridium_tetani_E88	78	0.994	1.0	0.904	1.0	0.949
Staphylococcus_aureus_subsp._aureus_MW2	78	0.982	0.729	0.984	0.982	0.837
Xylella_fastidiosa_9a5c	78	0.966	0.863	0.753	0.988	0.804
Lactococcus_lactis_subsp._lactis_Il1403	78	0.978	0.842	0.941	0.982	0.889
Xylella_fastidiosa_Temecula1	78	0.973	0.839	0.79	0.988	0.814
Neisseria_meningitidis_MC58	78	0.997	0.939	0.92	0.999	0.929
Pasteurella_multocida_subsp._multocida_str._Pm70	78	0.992		0.0	1.0	
Bifidobacterium_longum_NCC2705	78	0.941	0.0	0.0	0.981	
Streptococcus_pyogenes_MGAS315	78	0.991	0.997	0.954	0.999	0.975
Streptococcus_pyogenes_M1_GAS	78	0.995	1.0	0.944	1.0	0.971
Streptococcus_pyogenes_MGAS8232	78	0.991	1.0	0.943	1.0	0.971
Neisseria_meningitidis_Z2491	78	0.978	0.938	0.55	0.998	0.694
Haemophilus_influenzae_Rd_KW20	78	0.994	0.934	0.934	0.997	0.934
Achromobacter_denitrificans_strain_PR1	78	0.994	0.825	0.876	0.996	0.85
Mesorhizobium_loti_MAFF303099	79	0.98	0.594	0.337	0.995	0.43
Escherichia_coli_O157-H7_EDL933	79	0.973	0.868	0.92	0.98	0.893
Escherichia_coli_CFT073	79	0.993	0.893	0.974	0.994	0.932
Escherichia_coli_O157-H7	79	0.978	0.902	0.934	0.985	0.918
Ralstonia_solanacearum_GMI1000	79	0.974	0.215	0.949	0.974	0.351
Pseudomonas_putida_KT2440	79	0.991	0.994	0.777	1.0	0.873
Pseudomonas_aeruginosa_PAO1	79	0.999	1.0	0.87	1.0	0.93
Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18	79	0.983	0.824	0.895	0.989	0.858
Xanthomonas_axonopodis_pv._citri_str._306	79	0.993	0.75	0.656	0.997	0.7
Yersinia_pestis_KIM	79	0.98	0.677	0.662	0.99	0.669
Shigella_flexneri_2a_str._301	79	0.96	0.238	0.983	0.959	0.383
Bacteroides_uniformis_ATCC_8492_strain_81A2	79	0.939	0.975	0.216	1.0	0.353
Yersinia_pestis_CO92	79	0.977	0.651	0.587	0.99	0.618
Paracoccus_denitrificans_PD1222	79	0.987	0.831	0.795	0.994	0.813
Shewanella_oneidensis_MR-1	79	0.992	0.986	0.8	1.0	0.883
Escherichia_coli_K12	79	0.986	0.592	0.944	0.987	0.727
Enterococcus_faecalis_strain_V583	79	0.992	1.0	0.542	1.0	0.703
Bacillus_halodurans_C-125	79	0.996	0.787	0.804	0.998	0.796
Mycobacterium_tuberculosis_H37Rv	79	0.996	0.667	0.968	0.996	0.789
Bacillus_subtilis_subsp._subtilis_str._168	79	0.998	0.982	0.982	0.999	0.982
Mycobacterium_tuberculosis_CDC1551	79	0.999	0.844	0.964	0.999	0.9
Paracoccus_sanguinis_5503	79	0.968	1.0	0.606	1.0	0.754
Caulobacter_crescentus_CB15	79	0.998	1.0	0.579	1.0	0.733
Vibrio_cholerae_O1_biovar_eltor_str._N16961	79	0.988	0.432	0.97	0.989	0.598
Paracoccus_aminophilus_JCM_7686	79	0.955	0.994	0.527	1.0	0.689
Paracoccus_sp._SCN_68-21	79	0.991	1.0	0.63	1.0	0.773
Listeria_innocua_Clip11262	79	0.983	0.944	0.882	0.994	0.912
Deinococcus_radiodurans_R1	79	0.98	0.0	0.0	0.99	
Brucella_melitensis_16M	79	0.977		0.0	1.0	
Paracoccus_yeei_TT13	79	0.974	0.947	0.715	0.997	0.815
Clostridium_perfringens_str._13	79	0.995	1.0	0.674	1.0	0.806
Listeria_monocytogenes_EGD-e	79	0.992	0.792	0.95	0.993	0.864
Staphylococcus_aureus_strain_Sa_Newman_UoM	79	0.995	0.952	0.985	0.996	0.969
Staphylococcus_aureus_subsp._aureus_Mu50	79	0.992	0.885	0.956	0.993	0.919
Clostridium_tetani_E88	79	0.989	1.0	0.819	1.0	0.901
Staphylococcus_aureus_subsp._aureus_MW2	79	0.982	0.729	0.984	0.982	0.837
Xylella_fastidiosa_9a5c	79	0.971	0.85	0.825	0.985	0.838
Lactococcus_lactis_subsp._lactis_Il1403	79	0.986	0.92	0.932	0.992	0.926
Xylella_fastidiosa_Temecula1	79	0.968	0.77	0.815	0.98	0.791
Neisseria_meningitidis_MC58	79	0.969	0.39	0.96	0.969	0.555
Pasteurella_multocida_subsp._multocida_str._Pm70	79	0.992		0.0	1.0	
Bifidobacterium_longum_NCC2705	79	0.973	1.0	0.333	1.0	0.5
Streptococcus_pyogenes_MGAS315	79	0.991	0.997	0.954	0.999	0.975
Streptococcus_pyogenes_M1_GAS	79	0.995	1.0	0.944	1.0	0.971
Streptococcus_pyogenes_MGAS8232	79	0.991	1.0	0.943	1.0	0.971
Neisseria_meningitidis_Z2491	79	0.991	0.949	0.853	0.998	0.899
Haemophilus_influenzae_Rd_KW20	79	0.994	0.933	0.921	0.997	0.927
Achromobacter_denitrificans_strain_PR1	79	0.997	0.982	0.86	1.0	0.917
Mesorhizobium_loti_MAFF303099	80	0.97	0.269	0.197	0.988	0.227
Escherichia_coli_O157-H7_EDL933	80	0.97	0.851	0.92	0.977	0.884
Escherichia_coli_CFT073	80	0.993	0.92	0.951	0.995	0.936
Escherichia_coli_O157-H7	80	0.978	0.901	0.937	0.985	0.918
Ralstonia_solanacearum_GMI1000	80	0.977	0.239	0.949	0.978	0.381
Pseudomonas_putida_KT2440	80	0.994	0.962	0.895	0.999	0.928
Pseudomonas_aeruginosa_PAO1	80	0.997	0.755	0.87	0.998	0.808
Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18	80	0.992	0.891	0.967	0.993	0.927
Xanthomonas_axonopodis_pv._citri_str._306	80	0.994	0.709	0.953	0.995	0.813
Yersinia_pestis_KIM	80	0.985	0.679	0.94	0.986	0.789
Shigella_flexneri_2a_str._301	80	0.961	0.247	0.983	0.961	0.395
Bacteroides_uniformis_ATCC_8492_strain_81A2	80	0.915	0.227	0.042	0.988	0.071
Yersinia_pestis_CO92	80	0.988	0.747	0.93	0.99	0.829
Paracoccus_denitrificans_PD1222	80	0.978	0.703	0.689	0.989	0.696
Shewanella_oneidensis_MR-1	80	0.992	0.986	0.806	1.0	0.887
Escherichia_coli_K12	80	0.986	0.587	0.944	0.987	0.724
Enterococcus_faecalis_strain_V583	80	0.995	1.0	0.722	1.0	0.839
Bacillus_halodurans_C-125	80	0.994	0.684	0.848	0.996	0.757
Mycobacterium_tuberculosis_H37Rv	80	0.989	0.388	0.839	0.99	0.531
Bacillus_subtilis_subsp._subtilis_str._168	80	0.998	0.982	0.982	0.999	0.982
Mycobacterium_tuberculosis_CDC1551	80	0.997	0.793	0.821	0.999	0.807
Paracoccus_sanguinis_5503	80	0.959	0.825	0.627	0.988	0.713
Caulobacter_crescentus_CB15	80	0.998	0.679	1.0	0.998	0.809
Vibrio_cholerae_O1_biovar_eltor_str._N16961	80	0.982	0.268	0.576	0.986	0.365
Paracoccus_aminophilus_JCM_7686	80	0.95	1.0	0.479	1.0	0.648
Paracoccus_sp._SCN_68-21	80	0.989	1.0	0.568	1.0	0.724
Listeria_innocua_Clip11262	80	0.985	0.945	0.899	0.994	0.921
Deinococcus_radiodurans_R1	80	0.977	0.0	0.0	0.986	
Brucella_melitensis_16M	80	0.977		0.0	1.0	
Paracoccus_yeei_TT13	80	0.965	0.836	0.686	0.988	0.754
Clostridium_perfringens_str._13	80	0.996	1.0	0.767	1.0	0.868
Listeria_monocytogenes_EGD-e	80	0.999	1.0	0.95	1.0	0.974
Staphylococcus_aureus_strain_Sa_Newman_UoM	80	0.995	0.952	0.985	0.996	0.969
Staphylococcus_aureus_subsp._aureus_Mu50	80	0.992	0.885	0.956	0.993	0.919
Clostridium_tetani_E88	80	0.994	1.0	0.904	1.0	0.949
Staphylococcus_aureus_subsp._aureus_MW2	80	0.982	0.729	0.984	0.982	0.837
Xylella_fastidiosa_9a5c	80	0.967	0.864	0.76	0.988	0.809
Lactococcus_lactis_subsp._lactis_Il1403	80	0.986	0.92	0.932	0.992	0.926
Xylella_fastidiosa_Temecula1	80	0.974	0.841	0.8	0.988	0.82
Neisseria_meningitidis_MC58	80	0.997	0.939	0.92	0.999	0.929
Pasteurella_multocida_subsp._multocida_str._Pm70	80	0.992		0.0	1.0	
Bifidobacterium_longum_NCC2705	80	0.961	0.529	0.346	0.987	0.419
Streptococcus_pyogenes_MGAS315	80	0.991	0.997	0.954	0.999	0.975
Streptococcus_pyogenes_M1_GAS	80	0.995	1.0	0.944	1.0	0.971
Streptococcus_pyogenes_MGAS8232	80	0.991	1.0	0.943	1.0	0.971
Neisseria_meningitidis_Z2491	80	0.987	0.922	0.761	0.997	0.834
Haemophilus_influenzae_Rd_KW20	80	0.996	0.937	0.974	0.997	0.955
Achromobacter_denitrificans_strain_PR1	80	0.988	0.653	0.876	0.991	0.748
Mesorhizobium_loti_MAFF303099	81	0.981	0.659	0.337	0.996	0.446
Escherichia_coli_O157-H7_EDL933	81	0.973	0.866	0.92	0.98	0.892
Escherichia_coli_CFT073	81	0.993	0.921	0.955	0.995	0.938
Escherichia_coli_O157-H7	81	0.978	0.903	0.93	0.985	0.916
Ralstonia_solanacearum_GMI1000	81	0.977	0.236	0.949	0.977	0.378
Pseudomonas_putida_KT2440	81	0.994	0.962	0.895	0.999	0.928
Pseudomonas_aeruginosa_PAO1	81	0.998	0.889	0.87	0.999	0.879
Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18	81	0.99	0.919	0.895	0.995	0.907
Xanthomonas_axonopodis_pv._citri_str._306	81	0.992	0.694	0.672	0.996	0.683
Yersinia_pestis_KIM	81	0.985	0.718	0.805	0.99	0.759
Shigella_flexneri_2a_str._301	81	0.961	0.247	0.983	0.961	0.395
Bacteroides_uniformis_ATCC_8492_strain_81A2	81	0.925	0.6	0.101	0.994	0.173
Yersinia_pestis_CO92	81	0.981	0.698	0.727	0.99	0.712
Paracoccus_denitrificans_PD1222	81	0.982	0.796	0.677	0.993	0.732
Shewanella_oneidensis_MR-1	81	0.997	0.988	0.928	1.0	0.957
Escherichia_coli_K12	81	0.986	0.592	0.944	0.987	0.727
Enterococcus_faecalis_strain_V583	81	0.993	1.0	0.583	1.0	0.737
Bacillus_halodurans_C-125	81	0.995	0.783	0.783	0.998	0.783
Mycobacterium_tuberculosis_H37Rv	81	0.992	0.484	1.0	0.992	0.653
Bacillus_subtilis_subsp._subtilis_str._168	81	0.998	0.982	0.982	0.999	0.982
Mycobacterium_tuberculosis_CDC1551	81	0.995	0.605	0.821	0.996	0.697
Paracoccus_sanguinis_5503	81	0.965	0.976	0.573	0.999	0.722
Caulobacter_crescentus_CB15	81	0.998	0.679	1.0	0.998	0.809
Vibrio_cholerae_O1_biovar_eltor_str._N16961	81	0.989	0.4	0.545	0.993	0.462
Paracoccus_aminophilus_JCM_7686	81	0.946	1.0	0.43	1.0	0.602
Paracoccus_sp._SCN_68-21	81	0.99	0.98	0.605	1.0	0.748
Listeria_innocua_Clip11262	81	0.983	0.926	0.905	0.992	0.916
Deinococcus_radiodurans_R1	81	0.984	0.0	0.0	0.994	
Brucella_melitensis_16M	81	0.97	0.0	0.0	0.993	
Paracoccus_yeei_TT13	81	0.975	0.935	0.734	0.996	0.822
Clostridium_perfringens_str._13	81	0.994	1.0	0.605	1.0	0.754
Listeria_monocytogenes_EGD-e	81	0.998	0.94	0.975	0.998	0.957
Staphylococcus_aureus_strain_Sa_Newman_UoM	81	0.995	0.952	0.985	0.996	0.969
Staphylococcus_aureus_subsp._aureus_Mu50	81	0.992	0.885	0.956	0.993	0.919
Clostridium_tetani_E88	81	0.993	0.981	0.91	0.999	0.944
Staphylococcus_aureus_subsp._aureus_MW2	81	0.982	0.729	0.984	0.982	0.837
Xylella_fastidiosa_9a5c	81	0.971	0.871	0.807	0.988	0.838
Lactococcus_lactis_subsp._lactis_Il1403	81	0.984	0.893	0.941	0.989	0.916
Xylella_fastidiosa_Temecula1	81	0.967	0.821	0.717	0.987	0.766
Neisseria_meningitidis_MC58	81	0.997	0.939	0.92	0.999	0.929
Pasteurella_multocida_subsp._multocida_str._Pm70	81	0.992		0.0	1.0	
Bifidobacterium_longum_NCC2705	81	0.97	1.0	0.269	1.0	0.424
Streptococcus_pyogenes_MGAS315	81	0.991	0.997	0.954	0.999	0.975
Streptococcus_pyogenes_M1_GAS	81	0.995	1.0	0.944	1.0	0.971
Streptococcus_pyogenes_MGAS8232	81	0.991	1.0	0.943	1.0	0.971
Neisseria_meningitidis_Z2491	81	0.984	0.938	0.688	0.998	0.794
Haemophilus_influenzae_Rd_KW20	81	0.994	0.933	0.921	0.997	0.927
Achromobacter_denitrificans_strain_PR1	81	0.992	0.798	0.798	0.996	0.798
Mesorhizobium_loti_MAFF303099	82	0.991	0.749	0.888	0.993	0.812
Escherichia_coli_O157-H7_EDL933	82	0.973	0.844	0.954	0.975	0.896
Escherichia_coli_CFT073	82	0.993	0.895	0.989	0.994	0.94
Escherichia_coli_O157-H7	82	0.975	0.87	0.95	0.979	0.909
Ralstonia_solanacearum_GMI1000	82	0.977	0.244	1.0	0.977	0.392
Pseudomonas_putida_KT2440	82	0.993	0.914	0.926	0.996	0.92
Pseudomonas_aeruginosa_PAO1	82	0.996	0.672	0.978	0.996	0.796
Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18	82	0.988	0.878	0.921	0.992	0.899
Xanthomonas_axonopodis_pv._citri_str._306	82	0.995	0.719	1.0	0.995	0.837
Yersinia_pestis_KIM	82	0.979	0.638	0.662	0.988	0.649
Shigella_flexneri_2a_str._301	82	0.96	0.24	1.0	0.959	0.387
Bacteroides_uniformis_ATCC_8492_strain_81A2	82	0.956	0.846	0.524	0.992	0.647
Yersinia_pestis_CO92	82	0.975	0.625	0.594	0.988	0.609
Paracoccus_denitrificans_PD1222	82	0.995	0.897	0.975	0.996	0.935
Shewanella_oneidensis_MR-1	82	0.997	0.951	0.978	0.998	0.964
Escherichia_coli_K12	82	0.984	0.553	0.989	0.984	0.71
Enterococcus_faecalis_strain_V583	82	0.996	0.982	0.778	1.0	0.868
Bacillus_halodurans_C-125	82	0.994	0.712	0.804	0.996	0.755
Mycobacterium_tuberculosis_H37Rv	82	0.994	0.554	1.0	0.994	0.713
Bacillus_subtilis_subsp._subtilis_str._168	82	0.998	0.982	0.986	0.999	0.984
Mycobacterium_tuberculosis_CDC1551	82	0.995	0.583	1.0	0.995	0.737
Paracoccus_sanguinis_5503	82	0.983	1.0	0.789	1.0	0.882
Caulobacter_crescentus_CB15	82	0.998	0.704	1.0	0.998	0.826
Vibrio_cholerae_O1_biovar_eltor_str._N16961	82	0.996	0.681	0.97	0.996	0.8
Paracoccus_aminophilus_JCM_7686	82	0.974	0.842	0.891	0.982	0.866
Paracoccus_sp._SCN_68-21	82	0.991	1.0	0.63	1.0	0.773
Listeria_innocua_Clip11262	82	0.981	0.922	0.886	0.992	0.903
Deinococcus_radiodurans_R1	82	0.996	0.84	0.677	0.999	0.75
Brucella_melitensis_16M	82	0.983	0.717	0.423	0.996	0.532
Paracoccus_yeei_TT13	82	0.984	0.857	0.964	0.986	0.907
Clostridium_perfringens_str._13	82	0.997	1.0	0.791	1.0	0.883
Listeria_monocytogenes_EGD-e	82	0.998	0.951	0.975	0.999	0.963
Staphylococcus_aureus_strain_Sa_Newman_UoM	82	0.995	0.952	0.985	0.996	0.969
Staphylococcus_aureus_subsp._aureus_Mu50	82	0.991	0.874	0.964	0.993	0.917
Clostridium_tetani_E88	82	0.989	0.993	0.825	1.0	0.901
Staphylococcus_aureus_subsp._aureus_MW2	82	0.982	0.729	0.984	0.982	0.837
Xylella_fastidiosa_9a5c	82	0.972	0.791	0.949	0.975	0.863
Lactococcus_lactis_subsp._lactis_Il1403	82	0.985	0.878	0.977	0.986	0.925
Xylella_fastidiosa_Temecula1	82	0.966	0.723	0.878	0.973	0.793
Neisseria_meningitidis_MC58	82	0.997	0.891	0.98	0.998	0.933
Pasteurella_multocida_subsp._multocida_str._Pm70	82	0.998	0.762	1.0	0.998	0.865
Bifidobacterium_longum_NCC2705	82	0.974	0.733	0.564	0.991	0.638
Streptococcus_pyogenes_MGAS315	82	0.99	0.985	0.96	0.997	0.973
Streptococcus_pyogenes_M1_GAS	82	0.993	0.956	0.978	0.995	0.967
Streptococcus_pyogenes_MGAS8232	82	0.99	0.993	0.946	0.999	0.969
Neisseria_meningitidis_Z2491	82	0.995	0.915	0.982	0.996	0.947
Haemophilus_influenzae_Rd_KW20	82	0.99	0.809	1.0	0.99	0.894
Achromobacter_denitrificans_strain_PR1	82	0.999	0.955	0.977	0.999	0.966
Mesorhizobium_loti_MAFF303099	83	0.991	0.813	0.781	0.996	0.797
Escherichia_coli_O157-H7_EDL933	83	0.976	0.87	0.944	0.98	0.906
Escherichia_coli_CFT073	83	0.993	0.894	0.978	0.994	0.934
Escherichia_coli_O157-H7	83	0.976	0.876	0.949	0.98	0.911
Ralstonia_solanacearum_GMI1000	83	0.975	0.188	0.718	0.977	0.298
Pseudomonas_putida_KT2440	83	0.994	0.962	0.895	0.999	0.928
Pseudomonas_aeruginosa_PAO1	83	0.999	0.9	0.978	0.999	0.938
Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18	83	0.99	0.906	0.914	0.994	0.91
Xanthomonas_axonopodis_pv._citri_str._306	83	0.996	0.762	1.0	0.996	0.865
Yersinia_pestis_KIM	83	0.985	0.722	0.82	0.99	0.768
Shigella_flexneri_2a_str._301	83	0.961	0.245	1.0	0.96	0.393
Bacteroides_uniformis_ATCC_8492_strain_81A2	83	0.945	0.777	0.409	0.99	0.536
Yersinia_pestis_CO92	83	0.981	0.698	0.727	0.99	0.712
Paracoccus_denitrificans_PD1222	83	0.994	0.965	0.857	0.999	0.908
Shewanella_oneidensis_MR-1	83	0.997	0.988	0.928	1.0	0.957
Escherichia_coli_K12	83	0.986	0.579	0.989	0.986	0.73
Enterococcus_faecalis_strain_V583	83	0.998	1.0	0.861	1.0	0.925
Bacillus_halodurans_C-125	83	0.995	0.725	0.804	0.997	0.763
Mycobacterium_tuberculosis_H37Rv	83	0.996	0.682	0.968	0.997	0.8
Bacillus_subtilis_subsp._subtilis_str._168	83	0.998	0.982	0.982	0.999	0.982
Mycobacterium_tuberculosis_CDC1551	83	0.997	0.651	1.0	0.996	0.789
Paracoccus_sanguinis_5503	83	0.978	1.0	0.728	1.0	0.842
Caulobacter_crescentus_CB15	83	0.998	0.76	1.0	0.998	0.864
Vibrio_cholerae_O1_biovar_eltor_str._N16961	83	0.997	0.744	0.97	0.997	0.842
Paracoccus_aminophilus_JCM_7686	83	0.962	0.972	0.624	0.998	0.76
Paracoccus_sp._SCN_68-21	83	0.991	1.0	0.654	1.0	0.791
Listeria_innocua_Clip11262	83	0.984	0.933	0.908	0.993	0.921
Deinococcus_radiodurans_R1	83	0.998	1.0	0.839	1.0	0.912
Brucella_melitensis_16M	83	0.983	0.733	0.423	0.996	0.537
Paracoccus_yeei_TT13	83	0.98	0.89	0.858	0.991	0.874
Clostridium_perfringens_str._13	83	0.994	1.0	0.628	1.0	0.771
Listeria_monocytogenes_EGD-e	83	0.999	1.0	0.95	1.0	0.974
